CUST_ID,CUST_TYPE,label,anomaly_prob,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
369001030113,1,1,0.881057620048523,0.0,0.73889536,-6.389847e-29,-1.3447667e-36,-0.122099616,-6.6353563e-13,-3.483257e-19,-0.0,0.0,-0.06725525,0.7243507,0.0,3.62471e-40,1.323443e-38,-6.939265e-30,0.0,-0.0,0.069564484,6.1150406e-31,6.364536e-19,-0.0,0.6825449,0.004174865,4.3119566e-10,0.040866937,-0.7615942,-0.0,4.6561602e-10,-3.6690213e-07,1.8540828e-35,6.337412e-07,-0.07073595,0.014298076,-0.34260008,-0.121156685,-0.10090959,0.7615942,-0.0020003505,-0.57464767,-5.1633884e-20,-0.6736436,7.2512676e-11,0.0,-3.551058e-12,-3.9908702e-08,1.4557328e-10,0.7615942,0.7615942,-7.4867613e-13,0.7615942,0.10142095,-4.5236666e-28,0.05544743,-9.705601e-12,0.7615942,0.0,9.037802e-19,0.0,-4.0590716e-05,-0.03579053,0.0,0.0,3.526277e-29,0.046506055
369000120129,1,0,0.00511905224993825,3.9232582e-11,0.6225099,-0.16062173,-7.916516e-08,-0.99594116,-0.23734,-0.10350749,-1.2842433e-08,9.657052e-08,-0.99999815,0.09658332,-0.0005604375,3.4868393e-09,2.8560125e-08,-0.023515204,1.140926e-12,-5.9175784e-09,0.99972826,0.070768945,0.00035959147,-8.122219e-09,0.021737909,0.9999412,-0.8588445,0.55892825,-0.76690525,-8.0343215e-12,0.2737825,-0.9867292,8.797991e-08,-0.3037272,-0.77933323,0.95699906,-0.07235509,-0.6007304,-0.6420526,0.926842,-0.99999905,-0.02545522,0.0004653423,0.052175418,0.13355964,-0.00017935279,-0.1306594,-0.30257395,0.7554007,1.0,0.9999995,-0.21160784,0.99999917,0.53124654,-6.013642e-06,0.7074541,-0.034828294,0.7615948,1.0331156e-09,0.0017357337,0.0030457035,-0.19965193,-0.7996152,-0.0004782764,-3.4891942e-05,0.061786782,0.712766
369000460039,1,0,0.14428775012493134,0.0,0.996265,-1.5047423e-11,-1.011728e-26,-1.0,-1.0915298e-08,-5.163143e-08,-2.023164e-31,1.3592893e-35,-1.0,0.36359552,-1.3872793e-24,3.46438e-31,9.431055e-29,-7.239429e-13,1.247e-42,-4.0394274e-30,1.0,1.2240881e-12,6.673519e-15,-3.887199e-30,0.9656966,0.79209214,-8.189451e-08,0.06627438,-0.7616003,-1.1159666e-38,2.2475945e-06,-0.54149574,2.5930755e-25,-0.00026211832,-0.7371578,0.9999943,-0.5928118,-0.06993854,-0.31414065,0.76467675,-0.9999885,-0.13757424,-2.3091497e-15,-0.4566379,1.3158374e-06,-2.3606865e-28,-1.1908497e-07,-1.0006539e-06,2.5871057e-05,1.0,1.0,-7.0858297e-09,1.0,0.09661079,-2.8795017e-20,0.08642851,-9.962343e-09,0.7615942,1.8896243e-33,6.530581e-14,1.498093e-20,-0.00029041653,-0.43740603,-1.1552669e-22,2.0050714e-27,6.7941312e-12,0.39711443
181828,1,0,0.0028826212510466576,9.109748e-11,0.2949469,-0.19484913,-8.91164e-08,-1.0,-0.36816716,-0.06546601,-2.4984082e-08,4.294017e-07,-1.0,0.1441803,-0.0023392453,1.8307547e-08,1.837409e-08,-0.049875725,2.9791766e-11,-1.8943112e-08,0.99993306,0.039575484,0.0009242351,-8.6319725e-09,0.24342276,0.999999,-0.7889934,0.65685904,-0.7787276,-2.1809662e-11,0.29714733,-0.9970617,2.4856288e-07,0.4923603,-0.79989684,0.91930455,-0.1649741,-0.78318584,-0.71863604,0.95270693,-0.9999988,-0.072729014,-0.012495888,-0.30629963,0.19090271,-0.0006660079,-0.037824474,-0.121945225,0.8554794,1.0,0.9999999,-0.49118072,0.99999785,0.6479063,-1.9053816e-05,0.814804,-0.13299358,0.7615943,5.9941194e-09,0.0042947778,0.0007506759,-0.3443554,-0.8488528,-0.0018742548,-3.293034e-05,0.14843163,0.6705549
214788,1,0,0.006604115013033152,1.2508731e-15,0.2241146,-6.6308026e-09,-1.8305288e-11,-0.7145656,-0.00079408806,-7.4102223e-07,-9.757283e-13,2.2402991e-13,-0.7602367,0.092208974,-5.246759e-17,5.416337e-11,8.463947e-12,-3.815308e-09,1.4767676e-14,-3.8004938e-12,0.729304,1.837994e-10,7.0330854e-05,-4.2086027e-12,0.06252309,0.75677615,0.04690259,0.67787504,-0.7615942,-2.4766324e-15,0.01662216,-0.00073799444,5.925228e-11,0.1616348,-0.49979696,0.70310646,-0.050850872,-0.7165003,-0.6818989,0.76145756,-0.2585776,-0.18700838,-3.8769167e-06,-0.01919435,0.00018575799,-2.7187166e-18,-4.013052e-05,-0.01857108,0.00057633873,0.7615942,0.7615942,-0.0028621769,0.7615942,0.690542,-1.37188785e-08,0.63883346,-0.013481411,0.7615942,6.7047404e-13,2.6617223e-05,-2.3407595e-15,-0.22215341,-0.43085787,-1.7127203e-16,-2.012811e-16,5.3161484e-09,0.6907469
369000520190,1,0,0.04797528311610222,0.7187999,-0.0069132377,-0.0017170982,-0.3863592,-0.5644636,-0.8747894,-0.011621459,-0.52220047,0.57472444,-0.06517667,-0.010427638,-0.5597351,0.71944094,0.43929297,-0.86604375,0.7912955,-0.6593799,0.20374382,-0.11655797,-0.73743474,-0.6899806,-0.0152079025,0.49692768,0.93921494,0.7433992,-0.78160185,-0.5888251,0.89137715,-0.0086788945,-0.16463338,0.02322441,-0.0070049656,0.22633491,0.06647444,-0.958757,-0.03646627,0.19089143,0.64227164,-0.5289781,-0.8777826,0.058933694,0.0526794,-0.7063635,-0.008700503,-0.9058445,-0.35070884,0.8521648,-0.92705727,0.090356044,0.068549156,-0.28240418,-0.7939755,0.9389534,0.90293,-0.0072490554,0.623607,-0.38803133,-0.2611871,-0.74072415,-0.47187734,0.34537372,-0.018969078,-0.026063373,-0.4789105
369001040016,1,1,0.7646515369415283,0.0,0.16902368,-5.525046e-30,-1.0141886e-37,-0.1155229,-3.0168267e-13,-2.369083e-17,-0.0,0.0,-0.00032992606,0.39110798,0.0,0.0,0.0,-4.615326e-31,0.0,-0.0,0.05394868,9.2041725e-32,3.3241523e-21,-0.0,0.4641349,6.474674e-06,-2.331439e-11,0.03277871,-0.7615942,-0.0,1.0378838e-10,-1.1599211e-05,4.8424477e-36,-2.3487999e-07,-0.19229816,0.009942352,-0.4204699,-0.02944775,-0.10263203,0.7615942,-0.0002577162,-0.33595285,-2.6943672e-21,-0.42197993,3.4390857e-10,0.0,-7.0489487e-12,-7.2921286e-10,1.4928221e-09,0.7615942,0.7615942,-4.7339692e-14,0.7615942,0.11447264,-8.6984975e-29,0.021466745,-4.415246e-13,0.7615942,0.0,2.5239975e-20,0.0,-7.016873e-06,-0.15388018,0.0,0.0,4.2035264e-30,0.021397272
369000110080,1,0,0.04151741787791252,7.60897e-05,0.29639068,-0.010683447,-0.0008383308,-0.42330098,-0.33856255,-0.3072344,-0.000800239,7.7123674e-05,-0.54237854,0.25761318,-1.247433e-05,0.00016151197,0.0011196889,-0.0011874296,1.1402193e-05,-0.00041823604,0.91745067,0.004947424,0.06658773,-0.00063821033,0.12231902,0.24828134,-0.009458639,0.52535874,-0.80406976,-2.6316904e-05,0.4726255,-0.60032535,0.0014694462,-0.4420288,-0.12893507,0.72311264,-0.24742371,-0.66407067,-0.36032042,0.8595046,-0.7305749,-0.079672776,-0.013528843,-0.19955078,0.4149484,-4.8088086e-06,-0.3671313,-0.50610656,0.82740676,0.99909455,0.99480265,-0.5782051,0.99641573,0.47549856,-0.0051846784,0.79285574,-0.3402345,0.7600565,0.00021529522,0.094657324,8.465447e-05,-0.3244822,-0.825386,-6.5934124e-05,6.852011e-05,0.0034337612,0.5950419
369001030112,1,1,0.8801097869873047,0.0,0.48937103,-5.7240737e-30,-1.2004742e-37,-0.07001688,-2.5148525e-13,-4.290246e-18,-0.0,0.0,-0.0011164206,0.66027004,0.0,0.0,0.0,-6.2503973e-31,0.0,-0.0,0.034307275,9.608881e-32,1.1897685e-20,-0.0,0.6931769,3.1706048e-05,-4.768093e-11,0.027503777,-0.7615942,-0.0,7.104129e-11,-3.8080843e-06,3.2076087e-36,-1.5687151e-07,-0.11320533,0.007496074,-0.46177003,-0.032730434,-0.06750855,0.7615942,-0.0002995164,-0.47415024,-4.3843004e-21,-0.53742105,2.0242828e-10,0.0,-9.778741e-12,-2.5046831e-09,5.2210625e-10,0.7615942,0.7615942,-8.0747495e-14,0.7615942,0.0749481,-7.0901757e-29,0.021682298,-7.5662686e-13,0.7615942,0.0,5.3649862e-20,0.0,-9.793003e-06,-0.06558451,0.0,0.0,5.448561e-30,0.02303237
369001000006,1,1,0.9334247708320618,0.0,0.76138246,-1.5879608e-29,-2.988061e-37,-0.049492266,-1.3478885e-13,-2.2275693e-18,-0.0,0.0,-0.1621686,0.75170726,0.0,0.0,1.4259448e-37,-5.2815355e-32,0.0,-0.0,0.02776541,1.4100132e-31,1.951772e-20,-0.0,0.73098373,0.009696865,2.5747063e-10,0.012606846,-0.7615942,-0.0,4.7040854e-11,-4.0184764e-07,2.8235716e-37,2.4608627e-07,-0.016879534,0.0073178536,-0.685851,-0.022906624,-0.03542027,0.7615942,-0.00036261437,-0.7222173,-1.7657598e-21,-0.7558323,1.2881648e-11,0.0,-8.8782215e-13,-1.1182336e-08,4.7780804e-11,0.7615942,0.7615942,-6.7638816e-12,0.7615942,0.026100902,-3.0661792e-28,0.022280758,-3.9366963e-13,0.7615942,0.0,1.0906157e-18,0.0,-0.00093910925,-0.009275094,0.0,0.0,1.1773057e-29,0.028470399
369001170011,1,1,0.9428361058235168,0.0,0.9992129,-6.027482e-27,-9.750021e-35,-0.092321776,-1.1648123e-12,-2.5347887e-15,-0.0,0.0,-0.023712492,0.75819683,0.0,3.86904e-40,2.588742e-35,-2.6727932e-29,0.0,-0.0,0.052790724,3.1426148e-28,2.128858e-19,-9.991435e-39,0.9909036,0.0003697485,5.059606e-11,0.009206101,-0.76159424,-0.0,2.6661878e-10,-0.00015388327,1.0394793e-34,-9.0157243e-07,-0.38034713,0.014372004,-0.9938614,-0.0079265535,-0.03198231,0.761642,-0.00045214396,-0.66683125,-1.1326963e-19,-0.95644176,2.7863856e-09,0.0,-9.384301e-11,-4.8465182e-08,6.530688e-09,0.9993293,0.9993293,-1.5052688e-11,0.9993293,0.00803303,-1.1735069e-26,0.0173173,-1.0920442e-12,0.7615942,0.0,1.1477884e-17,0.0,-0.00014620088,-0.025426252,0.0,0.0,2.7683533e-27,0.041901767
239258,1,0,0.18507052958011627,4.54625e-25,0.974313,-0.16951694,-5.7207513e-17,-0.99502337,-1.1091111e-05,-9.413577e-05,-6.37303e-20,7.3449785e-23,-0.9999987,0.44236764,-0.00057631155,2.866731e-20,4.3026056e-18,-0.027796587,8.127233e-28,-2.326575e-19,0.9999846,0.0826407,2.090607e-09,-4.9369975e-19,0.5315009,0.9996196,-1.1644685e-05,0.10742025,-0.7616855,-1.0211535e-24,0.00034864055,-0.99912155,2.0001656e-16,-0.057463534,-0.45306948,0.9995238,-0.5748402,-0.05536501,-0.25906238,0.7814425,-1.0,-0.23287429,-1.5381432e-09,-0.4321227,0.0006322869,-0.00015085207,-6.929819e-05,-0.00060240796,0.0058300504,1.0,1.0,-9.72871e-06,1.0,0.07151141,-2.738336e-13,0.11627658,-1.4983352e-05,0.7615942,1.0844769e-21,6.6649846e-09,0.0031824133,-0.003670843,-0.34465137,-0.00016970371,-3.3922385e-09,0.070364274,0.34099954
