CUST_ID,CUST_TYPE,label,anomaly_prob,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
369000550031,1,1,0.4210941791534424,-1.2615087e-06,-0.007291795,-0.40658504,-2.4355697e-09,0.7615942,1.0,4.5669645e-14,0.7367465,-0.0058103763,0.7615942,1.0135884e-24,3e-45,0.08458531,0.35989833,-0.015957916,-0.99969655,-2.3878993e-05,0.0,1.0,0.060536496,7.771177e-19,0.016231107,-5.069533e-28,0.9999999,0.7615942,6.9646253e-09,0.05395284,0.0,-0.048848666,-4.4894437e-06,-0.7615942,0.0,0.7615942,-0.7615942,-1.0723336e-34,0.761594,0.014741441,3.1247854e-31,7.012854e-08,0.034814376,-0.7615942,0.037684698,1.0,0.019675696,-0.00014581095,0.03560297,5.428187e-10,-7.522366e-08,5.242581e-19,0.7615942,-8.628882e-39,0.7615942,-7.400576e-33,-0.019985057,0.79291415,0.7615942,-4.1137746e-06,0.5817776,1.0,-0.023954885,-0.0,1.0,-0.64549375,1.8950105e-32
369000460463,1,0,0.0027279166970402002,-0.6074284,0.00046539007,-0.95527864,0.4247406,0.70873976,0.98283446,-0.6660818,-0.7546545,-0.014982259,0.07346605,0.05918003,0.061239477,-5.709966e-06,-0.02957305,-0.70529664,-0.39834338,0.109944865,0.64942515,0.71987486,0.8871582,0.12721284,0.4225036,-0.12578891,0.03832452,0.7154178,0.65363145,0.74252635,0.44947094,-0.821753,-0.90918124,-0.7357603,0.00033278702,0.95285404,0.7117183,0.027393598,0.71960205,0.2954192,0.7018441,0.55193245,0.58262265,-0.9603123,0.0008404812,0.99366194,-0.13228595,-0.2785457,-0.7085098,0.26587883,0.25385424,0.00012820946,-0.6791527,-0.037929796,0.9069856,0.29729083,-0.76604825,0.90811974,0.88653094,-0.014530787,-0.81259024,0.97674173,-0.7394664,-0.07588855,0.7129946,0.745101,0.023941636
369001020006,1,1,0.8915628790855408,-4.7611183e-35,-0.0003050535,-0.20393188,0.0,0.7615942,0.9640276,1.4340978e-15,0.75823545,-0.0001247735,0.7615942,1.0006855e-27,0.0,-0.6496876,-0.78810334,-0.008570806,-0.96280015,-1.2117068e-06,0.0,0.1097676,0.08524297,2.985015e-21,2.71146e-18,-8.0972294e-32,0.23321994,0.7615942,0.0,0.04197092,0.0,-0.05399814,-1.1868073e-05,-0.7615942,0.0,0.7615942,-0.7615942,-0.0,0.7615942,7.4740285e-08,3.14e-43,0.0,0.016388435,-0.7615942,0.001980133,0.128247,0.00043362263,-3.7658341e-28,0.001670173,1.0622023e-10,-2.359841e-12,0.0,0.7615942,-0.0,0.7615942,-2.7738315e-37,-0.011079948,0.822641,0.7615942,-5.611539e-12,0.7411455,0.046987798,-0.0057904227,-0.0,0.9640267,-0.74240994,3.7315863e-37
369000980053,1,1,0.8731446266174316,-6.115234e-34,-0.00024382408,-0.059765723,0.0,0.7615942,0.9950548,2.3496846e-15,0.73497516,-1.7696955e-05,0.7615942,4.6655102e-27,0.0,-0.15690777,-0.99171823,-0.0009862529,-0.99491894,-2.6547696e-06,0.0,0.24636626,0.12147038,1.1762772e-20,2.889364e-19,-1.5641623e-31,0.17476366,0.7615942,0.0,0.022959772,0.0,-0.009407371,-0.008728614,-0.7615942,0.0,0.7615942,-0.7615942,-0.0,0.7615942,3.6015815e-06,9.331e-42,0.0,0.002057981,-0.7615942,0.00043874606,0.101965755,3.75016e-05,-2.7005886e-28,-0.010674613,4.8275167e-10,-1.175078e-11,0.0,0.7615942,-0.0,0.7615942,-5.193605e-38,-0.005777109,0.9465505,0.7615942,-9.731738e-12,0.7612631,0.3034291,-0.0027353852,-0.0,0.9950534,-0.7526723,1.1435042e-36
54408,1,0,0.014725050888955593,-0.6948639,-0.0012086665,-0.84053725,0.8004163,0.7615924,1.0,0.0036387844,-0.6997659,-0.012281473,0.7615942,3.830889e-08,2.3532446e-13,-9.076602e-06,-0.93676525,-0.21140012,-0.79856545,0.0013144915,-9.681287e-08,0.99999595,0.98557884,3.865162e-07,0.9277847,-6.254378e-11,0.9698471,0.7615941,0.76648694,0.75381696,3.6589874e-13,-0.6609532,-0.7148688,-0.761593,2.2212916e-15,0.7616197,-0.7615942,9.8527506e-12,0.76706517,-0.04544938,2.794076e-12,0.7553402,0.5314293,-0.76168025,0.007808955,1.0,0.0078030834,0.07873339,-0.7590258,0.025122695,0.23031977,3.6632182e-06,0.7615942,-1.8000334e-13,0.76170987,3.3393483e-12,-0.7404349,0.9999999,0.76159245,-0.0006067911,-0.7444924,0.8838841,-0.7031094,6.3976965e-13,1.0,0.7610543,1.7075981e-13
369001030076,1,1,0.7012938261032104,-5.9769483e-36,-0.0008735549,-0.23274322,0.0,0.7615942,0.7615942,2.1047155e-16,0.5699286,-0.0002438113,0.7615942,3.9648154e-28,0.0,-0.10417536,0.27351075,-0.043732323,-0.76130795,-2.0421135e-06,0.0,0.030783182,0.05971618,3.688226e-21,3.35362e-19,-6.743605e-32,0.0942469,0.7615942,0.0,0.02669943,0.0,-0.10081469,-1.5071153e-07,-0.7615942,0.0,0.7615942,-0.7615942,-0.0,0.7615942,6.990349e-08,1.5e-44,0.0,0.038079515,-0.7615942,0.249726,0.05032437,0.0004971281,-1.5713725e-28,0.0008794846,7.6496e-12,-6.11046e-13,0.0,0.7615942,-0.0,0.7615942,-1.8951145e-37,-0.011541562,0.7615942,0.7615942,-7.627438e-12,0.084057145,0.008823732,-0.0017944886,-0.0,0.76158524,-0.69005615,7.611406e-37
369001030040,1,1,0.8621813654899597,-1.4066621e-35,-4.718634e-05,-0.12856576,0.0,0.7615942,0.7615942,1.1697434e-15,0.66829956,-1.548439e-05,0.7615942,2.3025558e-27,0.0,-0.74564075,-0.63848263,-0.017339343,-0.75990266,-1.8302008e-07,0.0,0.058229916,0.33142588,1.7449947e-21,1.19449e-18,-3.7012065e-32,0.073129386,0.7615942,0.0,0.05948633,0.0,-0.08905145,-1.583496e-06,-0.7615942,0.0,0.7615942,-0.7615942,-0.0,0.7615942,2.023126e-08,1.1e-44,0.0,0.029724196,-0.7615942,0.068670444,0.059452314,4.2914264e-05,-1.2773815e-28,0.0015193886,3.6015094e-11,-1.8078744e-12,0.0,0.7615942,-0.0,0.7615942,-5.730059e-38,-0.014514054,0.7615942,0.7615942,-1.088682e-11,0.25541764,0.0035653668,-0.0020348236,-0.0,0.76159376,-0.6965754,1.3067955e-37
369001080477,1,1,0.8859856724739075,-5.9841714e-35,-0.00019145248,-0.13604106,0.0,0.7615942,0.9950548,3.5812168e-15,0.73845106,-6.6934335e-05,0.7615942,2.654072e-27,0.0,-0.7350692,-0.9918125,-0.003831215,-0.9938813,-4.746895e-07,0.0,0.1459081,0.40783963,9.361056e-22,6.5443312e-18,-1.7561348e-32,0.1754828,0.7615942,0.0,0.053380378,0.0,-0.047778852,-4.006381e-06,-0.7615942,0.0,0.7615942,-0.7615942,-0.0,0.7615942,4.151251e-08,1.5e-44,0.0,0.015341573,-0.7615942,0.016345298,0.10969034,0.00045271093,-4.0876284e-28,0.020635515,7.9728606e-11,-1.8916035e-11,0.0,0.7615942,-0.0,0.7615942,-2.1838892e-38,-0.01028453,0.8794916,0.7615942,-1.1983674e-10,0.6627896,0.0065764855,-0.008824957,-0.0,0.9950547,-0.7427758,5.8153376e-38
369001110005,1,0,0.03816042095422745,-0.53579587,0.04561235,-0.8366,0.7430542,-0.031106103,0.8391338,0.8986331,-0.76459783,-0.0033008948,0.12266297,-0.38523751,0.35979763,-7.013422e-08,-0.4077995,-0.2635836,-0.90206,0.44438815,0.5628062,0.71172744,0.55217004,0.671374,0.048352066,-0.3943941,0.076176845,0.36480376,0.92155045,0.6151071,0.7389508,-0.45266792,-0.9938975,-0.6485915,0.083307885,0.94476694,0.66615015,0.5705501,0.84263325,0.9499492,0.85967845,0.82006264,0.19218725,-0.9797462,0.001369324,0.99985707,-0.057742197,-0.98402816,-0.30872735,-0.054537408,0.7772279,0.022047665,-0.40414965,-0.4584563,0.93947005,0.61298805,-0.69807756,0.36948994,0.780508,-0.09983205,-0.7931008,0.99823475,-0.8235316,0.50604653,0.29494795,0.48958609,0.2647414
245288,1,0,0.17425678670406342,-1.783256e-17,-0.0007465477,-0.29957545,-1.322695e-25,0.7615942,0.7615942,1.0466074e-07,-0.36018243,-0.0004588415,0.7615942,1.12668304e-13,5.2498326e-24,-0.088836744,-0.4440926,-0.05129882,-0.74080455,-0.00014729462,1.6969558e-28,0.63887125,0.67918694,4.1256346e-11,3.4568637e-10,-9.709107e-17,0.46671388,0.7615942,1.1515772e-26,0.44515646,9.282315e-22,-0.25810787,-0.2484828,-0.7615942,3e-45,0.76159394,-0.7615942,-1.3052752e-33,0.76158977,0.00073897414,3.106621e-22,8.652202e-21,0.10599838,-0.7615942,0.055652354,0.5369238,0.0002342416,-2.7122647e-15,-0.11402073,3.0973824e-05,-3.0327233e-06,6.2330735e-32,0.7615942,-6.019363e-22,0.7615942,2.4445901e-20,-0.2956641,0.7615942,0.7615942,-4.862989e-06,0.75264657,0.08616826,-0.044650216,-1.1004e-41,0.7614127,0.5331295,9.514952e-20
369001030113,1,1,0.8522321581840515,-6.212181e-34,-1.5812835e-05,-0.18499614,0.0,0.7615942,0.7615942,5.7255476e-15,0.74775344,-6.921699e-06,0.7615942,1.980066e-26,0.0,-0.6531295,-0.57240534,-0.03132563,-0.7562542,-1.8709191e-07,0.0,0.12357336,0.29760638,1.403331e-20,7.721742e-18,-9.566913e-31,0.16904499,0.7615942,0.0,0.11775278,0.0,-0.13810158,-4.540664e-05,-0.7615942,0.0,0.7615942,-0.7615942,-0.0,0.7615942,5.6784504e-08,7.511e-42,0.0,0.046686836,-0.7615942,0.004733327,0.13092645,1.2757035e-05,-1.3473015e-27,-0.0025406145,3.353438e-10,-2.0802249e-12,0.0,0.7615942,-0.0,0.7615942,-4.498505e-36,-0.028864535,0.7615942,0.7615942,-3.183181e-12,0.71099925,0.025566794,-0.0016585012,-0.0,0.76159275,-0.6785563,3.6336583e-36
369000120129,1,0,0.08014000207185745,-0.04438068,-0.6164952,-0.82157695,-0.008393,0.7582163,0.9999989,0.0034591688,0.26198888,-0.7396118,0.76159424,5.3028048e-06,1.87688e-09,0.29275918,0.99790704,-0.3201057,-0.99741673,-0.05700408,1.602941e-09,0.9999958,0.57648736,8.031808e-05,0.815588,-5.4468074e-07,0.9698139,0.7614939,0.00052517565,0.57850146,2.7659857e-09,-0.34521687,-0.14653319,-0.75400597,7.236526e-11,0.75689536,-0.7615942,-5.487086e-08,0.6051739,0.62065643,2.3364564e-07,0.003989674,0.3903625,-0.76197493,0.5604582,0.9999707,0.6862142,-0.17278245,0.92687255,0.020044949,-0.30329263,0.0004400749,0.7615947,-2.0251129e-08,0.76178765,-7.228625e-08,-0.51998395,0.9016432,0.76129746,-0.62522846,0.7049086,0.94723856,-0.9041824,-3.0826502e-10,0.99999857,0.74397665,1.2662579e-07
369000460039,1,0,0.10148704797029495,-1.4195872e-13,-0.0649081,-0.7046441,-7.563962e-20,0.7615942,1.0,3.678853e-11,0.6702038,-0.07358946,0.7615942,6.720042e-20,3.758435e-36,0.6905389,0.9999973,-0.11394848,-0.99966335,-0.0010662741,0.0,1.0,0.104371816,6.2994704e-15,5.041762e-07,-2.6501478e-22,0.9999968,0.7615942,3.7675113e-22,0.26470023,4.8937132e-32,-0.18313935,-9.542234e-05,-0.7615942,0.0,0.7615942,-0.7615942,-5.144639e-35,0.76158684,0.002665378,9.6875085e-27,1.7441942e-17,0.112817965,-0.7615942,0.1020098,1.0,0.09766872,-5.7385194e-11,0.29604915,3.1874315e-08,-2.40277e-06,3.3140767e-27,0.7615942,-1.2127101e-30,0.7615942,-5.609659e-26,-0.08310097,0.79304266,0.7615942,-0.00019174232,0.66483253,0.9944467,-0.12023937,-0.0,1.0,0.57267207,1.232613e-25
181828,1,0,0.011594760231673717,-0.067588784,-0.42508107,-0.951208,-0.015785988,0.7582971,0.99999976,0.007478375,-0.5420111,-0.73875666,0.76159465,3.6746621e-06,1.4706777e-09,0.03301999,0.99540913,-0.5873193,-0.9952725,0.56180334,1.0797606e-08,0.99999475,0.64022696,0.00013385412,0.9058848,-7.852672e-07,0.90236366,0.761436,0.0020836222,0.6972077,4.185063e-09,-0.61841756,-0.47195205,-0.759524,7.892881e-11,0.75823957,-0.7615942,-1.6321626e-07,0.71321803,0.3515867,1.5105792e-06,0.006581953,0.64464056,-0.7630954,0.30720168,0.9999926,0.66734034,-0.26022375,-0.868857,0.039071877,-0.22541666,0.00015463664,0.76159453,-2.1512522e-08,0.7620349,-2.5368814e-07,-0.7199805,0.9342955,0.76099825,-0.4194532,-0.3882578,0.99997705,-0.89953685,-4.3372156e-10,0.99999726,0.7580906,1.5680541e-07
214788,1,0,0.013869999907910824,-5.3347304e-10,-0.0018882226,-0.61598396,-5.961979e-14,0.7615723,0.7615942,0.00017549012,-0.7329721,-0.0052271844,0.7615942,2.2624395e-08,1.734291e-14,-0.0011980127,0.45930848,-0.5139715,-0.43254057,0.00268251,3.1020998e-15,0.72064114,0.64838994,1.2073689e-06,2.5580272e-05,-1.0648145e-09,0.69913214,0.76159334,7.495318e-15,0.69721544,6.929289e-13,-0.63907754,-0.6340364,-0.76159286,2.6923558e-26,0.7615441,-0.7615942,-7.738584e-19,0.7615434,0.00833608,1.4409939e-11,9.44506e-12,0.55032146,-0.7615942,0.0100955805,0.72576773,0.0020319696,-7.547172e-09,-0.42944294,0.012468459,0.00017039677,5.842948e-20,0.7615942,-1.2652137e-13,0.76159334,5.1754774e-11,-0.65364915,0.7615942,0.7615702,-7.23936e-05,-0.7440809,0.5186288,-0.14480208,-1.0767145e-23,0.75203073,0.70532453,1.4553575e-11
369000520190,1,0,0.01157847698777914,-0.6634252,0.005488719,-0.79081124,0.80488205,0.43255365,0.9181451,-0.93206006,-0.75491655,-0.00020804506,-0.52442664,-0.61336493,0.18270159,-8.1771174e-07,-0.07945843,-0.67744094,-0.09737747,0.010933156,-0.8411415,0.28368798,0.6060481,0.05773906,0.06449276,-0.38221532,0.036922343,0.49339318,0.39458779,-0.1860956,0.73998326,-0.82811505,-0.9571997,-0.725234,0.018646076,0.8848945,0.8167029,0.14690286,0.4857074,-0.03489006,0.6776349,0.7119638,0.3078566,-0.931756,0.001089863,0.95996886,-0.014611204,-0.10626482,-0.099272445,-0.20162188,0.118226714,0.00088960223,-0.2685985,0.13296603,0.67315155,0.581227,-0.71394306,0.16238095,0.13493644,-0.0075488416,-0.8750553,0.9314792,-0.15698768,-0.2099352,0.23655482,0.5864327,0.08983328
369001040016,1,1,0.7099524140357971,-1.5572376e-35,-0.00080538745,-0.26831642,0.0,0.7615942,0.7615942,2.8310565e-16,0.6693948,-0.0002512852,0.7615942,5.5360876e-28,0.0,-0.07244352,0.38424364,-0.063560374,-0.7612201,-2.6065293e-06,0.0,0.036439724,0.04621203,7.404748e-21,6.3606307e-19,-1.8553973e-31,0.13367146,0.7615942,0.0,0.033855222,0.0,-0.117948085,-3.1839585e-07,-0.7615942,0.0,0.7615942,-0.7615942,-0.0,0.7615942,9.146188e-08,1.23e-43,0.0,0.046868253,-0.7615942,0.12723428,0.06645655,0.00048020633,-3.811787e-28,0.0010248098,1.3596945e-11,-4.628536e-13,0.0,0.7615942,-0.0,0.7615942,-9.278794e-37,-0.014151291,0.7615942,0.7615942,-3.692941e-12,0.19779937,0.020117698,-0.001708928,-0.0,0.7615738,-0.6873381,2.4268136e-36
369000110080,1,0,0.08101378381252289,-0.00068914064,-0.7740806,-0.8630028,-0.00025923084,0.67223614,0.9965134,0.12049291,0.16483513,-0.77666664,0.76228374,0.0052410667,0.00048026195,0.1909771,0.7879402,-0.4452517,-0.9811697,0.19428432,3.867703e-05,0.9338388,0.62408334,0.015213932,0.07518625,-0.0020447513,0.64933187,0.7475962,3.096043e-05,0.41832274,0.00025100354,-0.50401914,-0.33812746,-0.6201529,1.9826551e-07,0.69475687,-0.76158464,-1.831669e-05,0.53254825,0.24419755,0.0003739836,0.00025884874,0.5640373,-0.79533285,0.5884399,0.8183694,0.71714914,-0.009502953,0.94957435,0.19963995,-0.42389926,0.00021228941,0.76217085,-0.00095937215,0.78667027,-0.00086560746,-0.60516804,0.9196923,0.7469496,-0.56961125,0.59853125,0.27594048,-0.8842338,-1.361571e-06,0.9939301,0.61159325,0.0016054373
369001030112,1,1,0.8562407493591309,-2.1021834e-35,-0.00022408647,-0.17629154,0.0,0.7615942,0.7615942,4.5040426e-16,0.71880245,-6.5349326e-05,0.7615942,1.0607181e-27,0.0,-0.6476854,-0.2443706,-0.038008183,-0.760853,-1.0206488e-06,0.0,0.040545747,0.09046962,5.933165e-21,1.0447966e-18,-1.5325653e-31,0.10683975,0.7615942,0.0,0.04087921,0.0,-0.09244565,-1.123028e-06,-0.7615942,0.0,0.7615942,-0.7615942,-0.0,0.7615942,6.149318e-08,1.57e-43,0.0,0.034579515,-0.7615942,0.04960532,0.06028131,0.00015827925,-3.614299e-28,0.0010402802,2.8835512e-11,-6.942394e-13,0.0,0.7615942,-0.0,0.7615942,-6.245131e-37,-0.012273625,0.7615942,0.7615942,-3.0311352e-12,0.3392878,0.017923683,-0.0015882837,-0.0,0.7615845,-0.70953906,1.3217119e-36
